"{""type"":""handy""}",
20000,20
20733,60
20966,0
21200,20
21200,20
21933,60
22166,0
22400,20
22400,20
23133,60
23366,0
23600,20
24600,16
24700,0
24866,40
25066,15
25333,34
25433,30
25633,0
25900,32
26100,0
26366,17
26366,16
26466,0
26633,40
26833,15
27100,34
27200,30
27400,0
27666,32
27866,0
28133,17
