"{""type"":""handy""}",
20000,71
20666,14
21300,70
21300,71
21966,14
22600,70
22600,71
23266,14
23900,70
24900,38
25000,9
25266,71
25366,44
25366,38
25466,9
25733,71
25833,44
25833,38
25933,9
26200,71
26300,44
26300,38
26400,9
26666,71
26766,44
26766,38
26866,9
27133,71
27233,44
27233,38
27333,9
27600,71
27700,44
27700,38
27800,9
28066,71
28166,44
